 Lon= 112.5 Lat= 27.619
 PWAT PWAT18O PWATHDO PRATE PRATE18O PRATEHDO CPRAT CPRAT18O CPRATHDO LHTFL LHTFL18O LHTFLHDO SPFH2m SPFH2m18O SPFH2mHDO TMP2m RH2m PRESsfc HGT500
	  0.4566180E+02	  0.4480753E+02	  0.3947571E+02	  0.2700960E-04	  0.2690916E-04	  0.2643394E-04	  0.2463964E-04	  0.2454456E-04	  0.2408960E-04	  0.1697958E+03	  0.1687249E+03	  0.1629041E+03	  0.1737138E-01	  0.1715966E-01	  0.1587978E-01	  0.2993934E+03	  0.7578693E+02	  0.9654356E+05	  0.5860247E+04
	  0.4937130E+02	  0.4819415E+02	  0.4076083E+02	  0.8128778E-04	  0.8048853E-04	  0.7563735E-04	  0.4191893E-04	  0.4151704E-04	  0.3904429E-04	  0.1135977E+03	  0.1126404E+03	  0.1069736E+03	  0.1524282E-01	  0.1499805E-01	  0.1347908E-01	  0.2947400E+03	  0.8852497E+02	  0.9704441E+05	  0.5865740E+04
	  0.2719454E+02	  0.2663147E+02	  0.2312070E+02	  0.2761637E-04	  0.2745703E-04	  0.2666606E-04	  0.1222901E-04	  0.1215153E-04	  0.1175661E-04	  0.8526609E+02	  0.8466952E+02	  0.8143813E+02	  0.9703263E-02	  0.9566575E-02	  0.8739268E-02	  0.2885451E+03	  0.8395638E+02	  0.9775477E+05	  0.5804903E+04
	  0.2210051E+02	  0.2174579E+02	  0.1959445E+02	  0.2315953E-04	  0.2304467E-04	  0.2264640E-04	  0.3384750E-06	  0.3368917E-06	  0.3321666E-06	  0.4415904E+02	  0.4386553E+02	  0.4235751E+02	  0.7377831E-02	  0.7281589E-02	  0.6713860E-02	  0.2877271E+03	  0.6756792E+02	  0.9803307E+05	  0.5785929E+04
	  0.1496209E+02	  0.1467375E+02	  0.1288762E+02	  0.1928153E-04	  0.1916000E-04	  0.1860451E-04	  0.1405282E-05	  0.1397895E-05	  0.1370105E-05	  0.4300591E+02	  0.4272723E+02	  0.4142627E+02	  0.5352288E-02	  0.5272993E-02	  0.4801267E-02	  0.2801979E+03	  0.8116709E+02	  0.9821912E+05	  0.5712843E+04
	  0.1788388E+02	  0.1755857E+02	  0.1550025E+02	  0.3357089E-04	  0.3339265E-04	  0.3266813E-04	  0.2536936E-06	  0.2525887E-06	  0.2493871E-06	  0.3020295E+02	  0.3002106E+02	  0.2919313E+02	  0.5281469E-02	  0.5204323E-02	  0.4739080E-02	  0.2801855E+03	  0.8012447E+02	  0.9817043E+05	  0.5702610E+04
	  0.1973455E+02	  0.1940618E+02	  0.1734685E+02	  0.3565457E-04	  0.3552414E-04	  0.3517573E-04	  0.3944616E-05	  0.3932375E-05	  0.3896590E-05	  0.4395919E+02	  0.4373862E+02	  0.4288934E+02	  0.5733286E-02	  0.5662818E-02	  0.5253247E-02	  0.2790320E+03	  0.9403808E+02	  0.9805075E+05	  0.5693731E+04
	  0.2989828E+02	  0.2947733E+02	  0.2689966E+02	  0.7866442E-04	  0.7841999E-04	  0.7790646E-04	  0.2396206E-04	  0.2389769E-04	  0.2373312E-04	  0.7477002E+02	  0.7453345E+02	  0.7397367E+02	  0.8882199E-02	  0.8781062E-02	  0.8194580E-02	  0.2853952E+03	  0.9392946E+02	  0.9730988E+05	  0.5734745E+04
	  0.3278711E+02	  0.3220663E+02	  0.2857679E+02	  0.7341646E-04	  0.7289920E-04	  0.7024106E-04	  0.2561105E-04	  0.2545821E-04	  0.2469516E-04	  0.9134284E+02	  0.9077368E+02	  0.8811057E+02	  0.1055368E-01	  0.1041652E-01	  0.9600690E-02	  0.2879922E+03	  0.9399516E+02	  0.9715305E+05	  0.5759333E+04
	  0.4551821E+02	  0.4465857E+02	  0.3924477E+02	  0.5864935E-04	  0.5832528E-04	  0.5673949E-04	  0.2916195E-04	  0.2901737E-04	  0.2830714E-04	  0.1189216E+03	  0.1182297E+03	  0.1148476E+03	  0.1413098E-01	  0.1394578E-01	  0.1282785E-01	  0.2930311E+03	  0.9093250E+02	  0.9672455E+05	  0.5816278E+04
	  0.4899965E+02	  0.4797570E+02	  0.4153928E+02	  0.3425564E-04	  0.3410506E-04	  0.3338306E-04	  0.2816239E-04	  0.2803598E-04	  0.2742102E-04	  0.1595172E+03	  0.1587258E+03	  0.1550307E+03	  0.1680625E-01	  0.1657646E-01	  0.1517338E-01	  0.2976085E+03	  0.8158019E+02	  0.9657290E+05	  0.5847656E+04
	  0.4831589E+02	  0.4715335E+02	  0.3987087E+02	  0.3949261E-04	  0.3909587E-04	  0.3669600E-04	  0.3214019E-04	  0.3182507E-04	  0.2991674E-04	  0.1501277E+03	  0.1489770E+03	  0.1426221E+03	  0.1669965E-01	  0.1640709E-01	  0.1459790E-01	  0.3010766E+03	  0.6607352E+02	  0.9660846E+05	  0.5878391E+04
	  0.4430194E+02	  0.4332965E+02	  0.3723183E+02	  0.5200909E-04	  0.5152955E-04	  0.4865678E-04	  0.4354267E-04	  0.4314322E-04	  0.4073638E-04	  0.1143816E+03	  0.1134736E+03	  0.1084156E+03	  0.1464405E-01	  0.1441528E-01	  0.1301617E-01	  0.2998206E+03	  0.6249060E+02	  0.9669460E+05	  0.5845621E+04
	  0.3975251E+02	  0.3879608E+02	  0.3281795E+02	  0.2838650E-04	  0.2814120E-04	  0.2675387E-04	  0.1910907E-04	  0.1892783E-04	  0.1787591E-04	  0.1049298E+03	  0.1040596E+03	  0.9910316E+02	  0.1221089E-01	  0.1201597E-01	  0.1084080E-01	  0.2945184E+03	  0.7219975E+02	  0.9730598E+05	  0.5856548E+04
	  0.3160984E+02	  0.3093429E+02	  0.2674931E+02	  0.2483814E-05	  0.2471742E-05	  0.2416774E-05	  0.6909435E-06	  0.6862419E-06	  0.6610807E-06	  0.3507187E+02	  0.3481214E+02	  0.3341411E+02	  0.9360904E-02	  0.9221126E-02	  0.8389072E-02	  0.2933611E+03	  0.5967872E+02	  0.9754896E+05	  0.5826002E+04
	  0.2009676E+02	  0.1970765E+02	  0.1730751E+02	  0.7830768E-05	  0.7772667E-05	  0.7453200E-05	  0.1282167E-05	  0.1276675E-05	  0.1255292E-05	  0.1776406E+02	  0.1764642E+02	  0.1702314E+02	  0.5977754E-02	  0.5889168E-02	  0.5367854E-02	  0.2866336E+03	  0.5880827E+02	  0.9801738E+05	  0.5777687E+04
	  0.1867175E+02	  0.1831804E+02	  0.1610968E+02	  0.4124235E-04	  0.4099303E-04	  0.3983291E-04	  0.7664355E-06	  0.7623064E-06	  0.7444597E-06	  0.2581915E+02	  0.2564433E+02	  0.2477112E+02	  0.5892107E-02	  0.5804341E-02	  0.5280094E-02	  0.2814523E+03	  0.8183572E+02	  0.9802600E+05	  0.5709740E+04
	  0.1367424E+02	  0.1340708E+02	  0.1174088E+02	  0.1155566E-04	  0.1147019E-04	  0.1107794E-04	  0.4354839E-08	  0.4338710E-08	  0.4282258E-08	  0.2077816E+02	  0.2063923E+02	  0.1998413E+02	  0.3520163E-02	  0.3466925E-02	  0.3152631E-02	  0.2756042E+03	  0.7393508E+02	  0.9857886E+05	  0.5693297E+04
	  0.2381168E+02	  0.2342495E+02	  0.2098987E+02	  0.4651027E-04	  0.4634115E-04	  0.4581215E-04	  0.7262697E-05	  0.7238964E-05	  0.7150874E-05	  0.3457345E+02	  0.3440731E+02	  0.3377082E+02	  0.7544629E-02	  0.7442249E-02	  0.6818680E-02	  0.2834838E+03	  0.9079023E+02	  0.9747716E+05	  0.5680563E+04
	  0.2952121E+02	  0.2909461E+02	  0.2644721E+02	  0.9871511E-04	  0.9848091E-04	  0.9843060E-04	  0.9857531E-05	  0.9864862E-05	  0.1006685E-04	  0.5557656E+02	  0.5541264E+02	  0.5509459E+02	  0.8595865E-02	  0.8498337E-02	  0.7930500E-02	  0.2846213E+03	  0.9625421E+02	  0.9789217E+05	  0.5758432E+04
	  0.3440949E+02	  0.3383241E+02	  0.3023867E+02	  0.7756655E-04	  0.7721427E-04	  0.7573386E-04	  0.4910144E-04	  0.4886328E-04	  0.4776035E-04	  0.1072093E+03	  0.1067598E+03	  0.1050841E+03	  0.1165724E-01	  0.1150704E-01	  0.1061479E-01	  0.2895097E+03	  0.9417731E+02	  0.9718895E+05	  0.5778250E+04
	  0.4346539E+02	  0.4266856E+02	  0.3766947E+02	  0.1101457E-03	  0.1092215E-03	  0.1041727E-03	  0.3481949E-04	  0.3465863E-04	  0.3392913E-04	  0.1298346E+03	  0.1289519E+03	  0.1244459E+03	  0.1365869E-01	  0.1346461E-01	  0.1229366E-01	  0.2924592E+03	  0.9122176E+02	  0.9685761E+05	  0.5826417E+04
	  0.4133157E+02	  0.4049611E+02	  0.3526772E+02	  0.5215534E-04	  0.5190441E-04	  0.5063761E-04	  0.4969614E-04	  0.4945616E-04	  0.4824285E-04	  0.1757930E+03	  0.1746725E+03	  0.1688803E+03	  0.1587505E-01	  0.1568208E-01	  0.1452787E-01	  0.2967261E+03	  0.8149339E+02	  0.9680761E+05	  0.5830555E+04
	  0.4881079E+02	  0.4771231E+02	  0.4081157E+02	  0.7621060E-04	  0.7562272E-04	  0.7221998E-04	  0.7123193E-04	  0.7068140E-04	  0.6750438E-04	  0.1804912E+03	  0.1792729E+03	  0.1726256E+03	  0.1805737E-01	  0.1779308E-01	  0.1616922E-01	  0.2994225E+03	  0.7853345E+02	  0.9644374E+05	  0.5858150E+04
	  0.4814896E+02	  0.4715342E+02	  0.4093362E+02	  0.4950009E-04	  0.4921910E-04	  0.4768659E-04	  0.4916133E-04	  0.4888275E-04	  0.4736255E-04	  0.1758591E+03	  0.1748264E+03	  0.1693390E+03	  0.1788314E-01	  0.1763489E-01	  0.1611231E-01	  0.2997695E+03	  0.7643113E+02	  0.9672608E+05	  0.5866490E+04
	  0.5042706E+02	  0.4942082E+02	  0.4309819E+02	  0.8891826E-04	  0.8843650E-04	  0.8583577E-04	  0.6998078E-04	  0.6957015E-04	  0.6726693E-04	  0.1618865E+03	  0.1609661E+03	  0.1560225E+03	  0.1688273E-01	  0.1665907E-01	  0.1529506E-01	  0.2975526E+03	  0.8220598E+02	  0.9655307E+05	  0.5867064E+04
	  0.2950556E+02	  0.2894159E+02	  0.2548529E+02	  0.1009159E-04	  0.1005794E-04	  0.9996387E-05	  0.8206289E-06	  0.8176049E-06	  0.8084758E-06	  0.6573328E+02	  0.6543002E+02	  0.6413040E+02	  0.9353847E-02	  0.9233111E-02	  0.8532888E-02	  0.2885797E+03	  0.8077482E+02	  0.9776173E+05	  0.5810468E+04
	  0.1679737E+02	  0.1647778E+02	  0.1450767E+02	  0.5143667E-05	  0.5125200E-05	  0.5071467E-05	  0.8511333E-06	  0.8474917E-06	  0.8361083E-06	  0.3377684E+02	  0.3361457E+02	  0.3291747E+02	  0.5574504E-02	  0.5497633E-02	  0.5044542E-02	  0.2847507E+03	  0.6210493E+02	  0.9806843E+05	  0.5757412E+04
	  0.1667631E+02	  0.1636292E+02	  0.1442159E+02	  0.7967855E-05	  0.7941161E-05	  0.7895872E-05	  0.1691129E-07	  0.1685484E-07	  0.1676613E-07	  0.1960533E+02	  0.1951471E+02	  0.1915884E+02	  0.4458898E-02	  0.4393684E-02	  0.4007956E-02	  0.2833709E+03	  0.5445826E+02	  0.9802102E+05	  0.5728894E+04
	  0.1761292E+02	  0.1728494E+02	  0.1520205E+02	  0.4285486E-04	  0.4260283E-04	  0.4149910E-04	  0.1351936E-06	  0.1344920E-06	  0.1323306E-06	  0.1978442E+02	  0.1968908E+02	  0.1932297E+02	  0.4670708E-02	  0.4598978E-02	  0.4163544E-02	  0.2777361E+03	  0.8401093E+02	  0.9819088E+05	  0.5677184E+04
	  0.1696852E+02	  0.1666936E+02	  0.1477469E+02	  0.3453445E-04	  0.3432883E-04	  0.3338552E-04	  0.9572844E-06	  0.9543447E-06	  0.9493104E-06	  0.4656567E+02	  0.4628886E+02	  0.4502245E+02	  0.5213261E-02	  0.5140299E-02	  0.4699158E-02	  0.2787422E+03	  0.8726941E+02	  0.9805147E+05	  0.5694812E+04
	  0.2652911E+02	  0.2612899E+02	  0.2364249E+02	  0.6002993E-04	  0.5984518E-04	  0.5949444E-04	  0.2334847E-05	  0.2332895E-05	  0.2356621E-05	  0.6023862E+02	  0.5999918E+02	  0.5925159E+02	  0.7567007E-02	  0.7476972E-02	  0.6951428E-02	  0.2837325E+03	  0.8966133E+02	  0.9758877E+05	  0.5712678E+04
	  0.3891641E+02	  0.3835594E+02	  0.3491164E+02	  0.4679668E-04	  0.4665936E-04	  0.4630307E-04	  0.2073514E-04	  0.2067903E-04	  0.2053356E-04	  0.9221078E+02	  0.9190575E+02	  0.9107531E+02	  0.1287308E-01	  0.1272537E-01	  0.1186244E-01	  0.2914985E+03	  0.9164671E+02	  0.9718714E+05	  0.5806380E+04
	  0.4151389E+02	  0.4075962E+02	  0.3603668E+02	  0.5301801E-04	  0.5283419E-04	  0.5218527E-04	  0.2561539E-04	  0.2551577E-04	  0.2511496E-04	  0.1475676E+03	  0.1470441E+03	  0.1452806E+03	  0.1429704E-01	  0.1412535E-01	  0.1310406E-01	  0.2949071E+03	  0.8209010E+02	  0.9687832E+05	  0.5823583E+04
	  0.4837697E+02	  0.4737768E+02	  0.4109968E+02	  0.8150675E-04	  0.8095775E-04	  0.7785118E-04	  0.7224150E-04	  0.7172792E-04	  0.6875742E-04	  0.1597815E+03	  0.1589448E+03	  0.1548430E+03	  0.1665463E-01	  0.1644486E-01	  0.1517601E-01	  0.2971857E+03	  0.8308685E+02	  0.9675949E+05	  0.5839204E+04
	  0.5061323E+02	  0.4940218E+02	  0.4171585E+02	  0.1035236E-03	  0.1026568E-03	  0.9739340E-04	  0.6510434E-04	  0.6456612E-04	  0.6125116E-04	  0.1746959E+03	  0.1733594E+03	  0.1654610E+03	  0.1732328E-01	  0.1705817E-01	  0.1540182E-01	  0.2975422E+03	  0.8423972E+02	  0.9638936E+05	  0.5850959E+04
	  0.4656197E+02	  0.4540173E+02	  0.3808518E+02	  0.6421818E-04	  0.6353702E-04	  0.5928994E-04	  0.5582467E-04	  0.5527700E-04	  0.5187457E-04	  0.1707635E+03	  0.1692963E+03	  0.1605990E+03	  0.1736329E-01	  0.1708140E-01	  0.1532345E-01	  0.2990206E+03	  0.7745052E+02	  0.9655621E+05	  0.5855928E+04
	  0.4212704E+02	  0.4126442E+02	  0.3582780E+02	  0.4771974E-04	  0.4743839E-04	  0.4592840E-04	  0.2682206E-04	  0.2669733E-04	  0.2605287E-04	  0.1175938E+03	  0.1167632E+03	  0.1120248E+03	  0.1536766E-01	  0.1514676E-01	  0.1378056E-01	  0.2946378E+03	  0.8976540E+02	  0.9700334E+05	  0.5840693E+04
	  0.3499055E+02	  0.3434050E+02	  0.3025622E+02	  0.5252890E-04	  0.5226658E-04	  0.5100464E-04	  0.2837502E-04	  0.2822194E-04	  0.2742501E-04	  0.8944799E+02	  0.8886079E+02	  0.8564661E+02	  0.1199949E-01	  0.1183551E-01	  0.1082989E-01	  0.2932796E+03	  0.7661455E+02	  0.9734507E+05	  0.5830238E+04
	  0.2187761E+02	  0.2148568E+02	  0.1906246E+02	  0.2195857E-04	  0.2189760E-04	  0.2182000E-04	  0.6183435E-05	  0.6167317E-05	  0.6159783E-05	  0.5802227E+02	  0.5775505E+02	  0.5667875E+02	  0.7807332E-02	  0.7708505E-02	  0.7128358E-02	  0.2845415E+03	  0.8799611E+02	  0.9796968E+05	  0.5751223E+04
